anatomical structure,methods,Dice
Left-Caudate,TransMorph,0.84282
Left-Caudate,TransMorph,0.823379
Left-Caudate,TransMorph,0.805097
Left-Caudate,TransMorph,0.668946
Left-Caudate,TransMorph,0.810551
Left-Caudate,TransMorph,0.794079
Left-Caudate,TransMorph,0.832744
Left-Caudate,TransMorph,0.773524
Left-Caudate,TransMorph,0.760064
Left-Caudate,TransMorph,0.765039
Left-Caudate,TransMorph,0.81556
Left-Caudate,TransMorph,0.828964
Left-Caudate,TransMorph,0.803768
Left-Caudate,TransMorph,0.755483
Left-Caudate,TransMorph,0.813053
Left-Caudate,TransMorph,0.803236
Left-Caudate,TransMorph,0.838071
Left-Amygdala,TransMorph,0.771967
Left-Amygdala,TransMorph,0.776119
Left-Amygdala,TransMorph,0.797982
Left-Amygdala,TransMorph,0.825736
Left-Amygdala,TransMorph,0.827375
Left-Amygdala,TransMorph,0.804853
Left-Amygdala,TransMorph,0.765667
Left-Amygdala,TransMorph,0.789633
Left-Amygdala,TransMorph,0.770921
Left-Amygdala,TransMorph,0.808336
Left-Amygdala,TransMorph,0.821602
Left-Amygdala,TransMorph,0.72144
Left-Amygdala,TransMorph,0.788191
Left-Amygdala,TransMorph,0.783584
Left-Amygdala,TransMorph,0.757307
Left-Amygdala,TransMorph,0.758352
Left-Amygdala,TransMorph,0.816741
Left-Amygdala,TransMorph,0.797722
Left-Amygdala,TransMorph,0.769051
Left-Amygdala,TransMorph,0.756937
Left-Amygdala,TransMorph,0.817037
Left-Amygdala,TransMorph,0.803977
Left-Amygdala,TransMorph,0.804239
Left-Amygdala,TransMorph,0.819196
Left-Amygdala,TransMorph,0.77031
Left-Amygdala,TransMorph,0.743784
Left-Amygdala,TransMorph,0.798322
Left-Amygdala,TransMorph,0.612664
Left-Amygdala,TransMorph,0.784055
Left-Amygdala,TransMorph,0.778226
Left-Amygdala,TransMorph,0.704267
Left-Amygdala,TransMorph,0.76478
Left-Amygdala,TransMorph,0.731554
Left-Amygdala,TransMorph,0.816454
Left-Amygdala,TransMorph,0.811749
Left-Amygdala,TransMorph,0.817656
Left-Amygdala,TransMorph,0.775325
Left-Amygdala,TransMorph,0.753616
Left-Amygdala,TransMorph,0.773233
Left-Amygdala,TransMorph,0.786741
Left-Amygdala,TransMorph,0.786303
Left-Amygdala,TransMorph,0.757182
Left-Amygdala,TransMorph,0.798093
Left-Amygdala,TransMorph,0.804772
Left-Amygdala,TransMorph,0.79071
Left-Amygdala,TransMorph,0.794721
Left-Amygdala,TransMorph,0.817005
Left-Amygdala,TransMorph,0.806924
Left-Amygdala,TransMorph,0.661718
Left-Amygdala,TransMorph,0.809003
Left-Amygdala,TransMorph,0.78361
Left-Amygdala,TransMorph,0.815473
Left-Amygdala,TransMorph,0.816495
Left-Amygdala,TransMorph,0.779002
Left-Amygdala,TransMorph,0.731111
Left-Amygdala,TransMorph,0.823084
Left-Amygdala,TransMorph,0.801655
Left-Amygdala,TransMorph,0.790556
Left-Amygdala,TransMorph,0.781322
Left-Amygdala,TransMorph,0.820164
Left-Amygdala,TransMorph,0.810114
Left-Amygdala,TransMorph,0.794599
Left-Amygdala,TransMorph,0.831073
Left-Amygdala,TransMorph,0.735097
Left-Amygdala,TransMorph,0.755877
Left-Amygdala,TransMorph,0.681018
Left-Amygdala,TransMorph,0.779953
Left-Amygdala,TransMorph,0.79701
Left-Amygdala,TransMorph,0.806493
Left-Amygdala,TransMorph,0.787789
Left-Amygdala,TransMorph,0.794206
Left-Amygdala,TransMorph,0.824766
Left-Amygdala,TransMorph,0.81039
Left-Amygdala,TransMorph,0.769391
Left-Amygdala,TransMorph,0.834322
Left-Amygdala,TransMorph,0.762708
Left-Amygdala,TransMorph,0.796933
Left-Amygdala,TransMorph,0.808824
Left-Amygdala,TransMorph,0.821339
Left-Amygdala,TransMorph,0.794395
Left-Amygdala,TransMorph,0.755022
Left-Amygdala,TransMorph,0.830826
Left-Amygdala,TransMorph,0.764614
Left-Amygdala,TransMorph,0.767519
Left-Amygdala,TransMorph,0.796748
Left-Amygdala,TransMorph,0.819006
Left-Amygdala,TransMorph,0.787643
Left-Amygdala,TransMorph,0.735037
Left-Amygdala,TransMorph,0.787274
Left-Amygdala,TransMorph,0.785944
Left-Amygdala,TransMorph,0.817278
Left-Amygdala,TransMorph,0.793785
Left-Amygdala,TransMorph,0.730672
Left-Amygdala,TransMorph,0.662126
Left-Amygdala,TransMorph,0.766741
Left-Amygdala,TransMorph,0.78381
Left-Amygdala,TransMorph,0.67937
Left-Amygdala,TransMorph,0.764277
Left-Amygdala,TransMorph,0.828844
Left-Amygdala,TransMorph,0.809082
Left-Amygdala,TransMorph,0.71832
Left-Amygdala,TransMorph,0.782684
Left-Amygdala,TransMorph,0.73294
Left-Amygdala,TransMorph,0.823747
Left-Amygdala,TransMorph,0.782245
Left-Amygdala,TransMorph,0.764465
Left-Amygdala,TransMorph,0.801741
Left-Amygdala,TransMorph,0.803616
Left-Amygdala,TransMorph,0.787193
Left-Amygdala,TransMorph,0.756065
Left-Amygdala,TransMorph,0.822494
Left-Amygdala,TransMorph,0.831139
Left-Amygdala,TransMorph,0.78774
Left-Amygdala,TransMorph,0.730217
Left-Amygdala,TransMorph,0.793695
CSF,TransMorph,0.688022
CSF,TransMorph,0.710875
CSF,TransMorph,0.753255
CSF,TransMorph,0.716508
CSF,TransMorph,0.665289
CSF,TransMorph,0.705288
CSF,TransMorph,0.753312
CSF,TransMorph,0.70951
CSF,TransMorph,0.688293
CSF,TransMorph,0.599671
CSF,TransMorph,0.712941
CSF,TransMorph,0.635104
CSF,TransMorph,0.666432
CSF,TransMorph,0.694087
CSF,TransMorph,0.747302
CSF,TransMorph,0.67701
CSF,TransMorph,0.686106
CSF,TransMorph,0.668155
CSF,TransMorph,0.649053
CSF,TransMorph,0.693493
CSF,TransMorph,0.715527
CSF,TransMorph,0.726122
CSF,TransMorph,0.742159
CSF,TransMorph,0.685853
CSF,TransMorph,0.659505
CSF,TransMorph,0.726418
CSF,TransMorph,0.68068
CSF,TransMorph,0.706748
CSF,TransMorph,0.705728
CSF,TransMorph,0.746856
CSF,TransMorph,0.635659
CSF,TransMorph,0.709751
CSF,TransMorph,0.680755
CSF,TransMorph,0.688898
CSF,TransMorph,0.667161
CSF,TransMorph,0.719541
CSF,TransMorph,0.67997
CSF,TransMorph,0.673924
CSF,TransMorph,0.690871
CSF,TransMorph,0.6945
CSF,TransMorph,0.715093
CSF,TransMorph,0.55351
CSF,TransMorph,0.63253
CSF,TransMorph,0.690756
CSF,TransMorph,0.605008
CSF,TransMorph,0.692108
CSF,TransMorph,0.676105
CSF,TransMorph,0.666667
CSF,TransMorph,0.631625
CSF,TransMorph,0.722633
CSF,TransMorph,0.677298
CSF,TransMorph,0.657358
CSF,TransMorph,0.578973
CSF,TransMorph,0.627054
CSF,TransMorph,0.736133
CSF,TransMorph,0.686695
CSF,TransMorph,0.655749
CSF,TransMorph,0.640927
CSF,TransMorph,0.665146
CSF,TransMorph,0.663097
CSF,TransMorph,0.701685
CSF,TransMorph,0.756542
CSF,TransMorph,0.709605
CSF,TransMorph,0.637032
CSF,TransMorph,0.476693
CSF,TransMorph,0.648755
CSF,TransMorph,0.682104
CSF,TransMorph,0.712
CSF,TransMorph,0.678634
CSF,TransMorph,0.6885
CSF,TransMorph,0.700698
CSF,TransMorph,0.55614
CSF,TransMorph,0.716684
CSF,TransMorph,0.707789
CSF,TransMorph,0.724469
CSF,TransMorph,0.599627
CSF,TransMorph,0.703518
CSF,TransMorph,0.717972
CSF,TransMorph,0.661008
CSF,TransMorph,0.566711
CSF,TransMorph,0.675313
CSF,TransMorph,0.695773
CSF,TransMorph,0.718342
CSF,TransMorph,0.641826
CSF,TransMorph,0.575188
CSF,TransMorph,0.613254
CSF,TransMorph,0.674282
CSF,TransMorph,0.702436
CSF,TransMorph,0.669679
CSF,TransMorph,0.663301
CSF,TransMorph,0.712958
CSF,TransMorph,0.499105
CSF,TransMorph,0.640625
CSF,TransMorph,0.455642
CSF,TransMorph,0.659169
CSF,TransMorph,0.719641
CSF,TransMorph,0.743001
CSF,TransMorph,0.705256
CSF,TransMorph,0.708119
CSF,TransMorph,0.648197
CSF,TransMorph,0.64598
CSF,TransMorph,0.742834
CSF,TransMorph,0.547509
CSF,TransMorph,0.687873
CSF,TransMorph,0.680778
CSF,TransMorph,0.547667
CSF,TransMorph,0.716596
CSF,TransMorph,0.624674
CSF,TransMorph,0.565194
CSF,TransMorph,0.692362
CSF,TransMorph,0.749447
CSF,TransMorph,0.658868
CSF,TransMorph,0.683908
CSF,TransMorph,0.700215
CSF,TransMorph,0.605757
Brain-Stem,TransMorph,0.708023
Brain-Stem,TransMorph,0.83068
Brain-Stem,TransMorph,0.84428
Brain-Stem,TransMorph,0.884969
Brain-Stem,TransMorph,0.872048
Brain-Stem,TransMorph,0.873376
Brain-Stem,TransMorph,0.801309
Brain-Stem,TransMorph,0.8368
Brain-Stem,TransMorph,0.880937
Brain-Stem,TransMorph,0.809738
Brain-Stem,TransMorph,0.862539
Brain-Stem,TransMorph,0.851084
Brain-Stem,TransMorph,0.871717
Brain-Stem,TransMorph,0.868027
Brain-Stem,TransMorph,0.889501
Brain-Stem,TransMorph,0.79405
Brain-Stem,TransMorph,0.880008
Brain-Stem,TransMorph,0.791289
Brain-Stem,TransMorph,0.843406
Brain-Stem,TransMorph,0.730919
Brain-Stem,TransMorph,0.846226
Brain-Stem,TransMorph,0.879454
Brain-Stem,TransMorph,0.79012
Brain-Stem,TransMorph,0.868688
Brain-Stem,TransMorph,0.727377
Brain-Stem,TransMorph,0.877493
Brain-Stem,TransMorph,0.881527
Brain-Stem,TransMorph,0.878989
Brain-Stem,TransMorph,0.869209
Brain-Stem,TransMorph,0.817724
Brain-Stem,TransMorph,0.874926
Brain-Stem,TransMorph,0.876539
Brain-Stem,TransMorph,0.863782
Brain-Stem,TransMorph,0.869063
Brain-Stem,TransMorph,0.740842
Brain-Stem,TransMorph,0.871718
Brain-Stem,TransMorph,0.823492
Brain-Stem,TransMorph,0.872664
Brain-Stem,TransMorph,0.826802
Brain-Stem,TransMorph,0.823666
Brain-Stem,TransMorph,0.876216
Brain-Stem,TransMorph,0.868651
Brain-Stem,TransMorph,0.818146
Brain-Stem,TransMorph,0.864478
Brain-Stem,TransMorph,0.854025
Brain-Stem,TransMorph,0.881532
Brain-Stem,TransMorph,0.85866
Brain-Stem,TransMorph,0.87008
Brain-Stem,TransMorph,0.876865
Brain-Stem,TransMorph,0.819506
Brain-Stem,TransMorph,0.769569
Brain-Stem,TransMorph,0.865423
Brain-Stem,TransMorph,0.862064
Brain-Stem,TransMorph,0.870593
Brain-Stem,TransMorph,0.889694
Brain-Stem,TransMorph,0.878315
Brain-Stem,TransMorph,0.8459
Brain-Stem,TransMorph,0.888901
Brain-Stem,TransMorph,0.854813
Brain-Stem,TransMorph,0.876668
Brain-Stem,TransMorph,0.887154
Brain-Stem,TransMorph,0.776994
Brain-Stem,TransMorph,0.892569
Brain-Stem,TransMorph,0.857848
Brain-Stem,TransMorph,0.832104
Brain-Stem,TransMorph,0.862593
Brain-Stem,TransMorph,0.756526
Brain-Stem,TransMorph,0.819046
Brain-Stem,TransMorph,0.838383
Brain-Stem,TransMorph,0.805358
Brain-Stem,TransMorph,0.868465
Brain-Stem,TransMorph,0.883031
Brain-Stem,TransMorph,0.817517
Brain-Stem,TransMorph,0.763315
Brain-Stem,TransMorph,0.825083
Brain-Stem,TransMorph,0.859626
Brain-Stem,TransMorph,0.843523
Brain-Stem,TransMorph,0.8988
Brain-Stem,TransMorph,0.874921
Brain-Stem,TransMorph,0.849467
Brain-Stem,TransMorph,0.842058
Brain-Stem,TransMorph,0.818925
Brain-Stem,TransMorph,0.839895
Brain-Stem,TransMorph,0.810749
Brain-Stem,TransMorph,0.887314
Brain-Stem,TransMorph,0.880321
Brain-Stem,TransMorph,0.81516
Brain-Stem,TransMorph,0.850234
Brain-Stem,TransMorph,0.79998
Brain-Stem,TransMorph,0.882002
Brain-Stem,TransMorph,0.893531
Brain-Stem,TransMorph,0.833742
Brain-Stem,TransMorph,0.865233
Brain-Stem,TransMorph,0.838045
Brain-Stem,TransMorph,0.898269
Brain-Stem,TransMorph,0.87843
Brain-Stem,TransMorph,0.833774
Brain-Stem,TransMorph,0.753184
Brain-Stem,TransMorph,0.842
Brain-Stem,TransMorph,0.885879
Brain-Stem,TransMorph,0.840125
Brain-Stem,TransMorph,0.800153
Brain-Stem,TransMorph,0.892753
Brain-Stem,TransMorph,0.88748
Brain-Stem,TransMorph,0.835177
Brain-Stem,TransMorph,0.856438
Brain-Stem,TransMorph,0.866429
Brain-Stem,TransMorph,0.852929
Brain-Stem,TransMorph,0.844927
Brain-Stem,TransMorph,0.883756
Brain-Stem,TransMorph,0.848846
Brain-Stem,TransMorph,0.862602
Brain-Stem,TransMorph,0.748226
Brain-Stem,TransMorph,0.68032
Brain-Stem,TransMorph,0.851214
4th-Ventricle,TransMorph,0.760283
4th-Ventricle,TransMorph,0.713763
4th-Ventricle,TransMorph,0.731946
4th-Ventricle,TransMorph,0.791385
4th-Ventricle,TransMorph,0.722921
4th-Ventricle,TransMorph,0.802488
4th-Ventricle,TransMorph,0.595559
4th-Ventricle,TransMorph,0.777454
4th-Ventricle,TransMorph,0.711588
4th-Ventricle,TransMorph,0.732695
4th-Ventricle,TransMorph,0.702768
4th-Ventricle,TransMorph,0.782979
4th-Ventricle,TransMorph,0.668545
4th-Ventricle,TransMorph,0.769091
4th-Ventricle,TransMorph,0.813331
4th-Ventricle,TransMorph,0.672961
4th-Ventricle,TransMorph,0.771791
4th-Ventricle,TransMorph,0.548846
4th-Ventricle,TransMorph,0.657259
4th-Ventricle,TransMorph,0.809142
4th-Ventricle,TransMorph,0.791759
4th-Ventricle,TransMorph,0.687733
4th-Ventricle,TransMorph,0.738856
4th-Ventricle,TransMorph,0.792368
4th-Ventricle,TransMorph,0.814168
4th-Ventricle,TransMorph,0.773032
4th-Ventricle,TransMorph,0.770603
4th-Ventricle,TransMorph,0.744542
4th-Ventricle,TransMorph,0.585366
4th-Ventricle,TransMorph,0.767495
4th-Ventricle,TransMorph,0.817165
4th-Ventricle,TransMorph,0.6791
4th-Ventricle,TransMorph,0.627377
4th-Ventricle,TransMorph,0.728498
4th-Ventricle,TransMorph,0.846996
4th-Ventricle,TransMorph,0.736118
4th-Ventricle,TransMorph,0.801882
4th-Ventricle,TransMorph,0.829035
4th-Ventricle,TransMorph,0.576494
4th-Ventricle,TransMorph,0.829644
4th-Ventricle,TransMorph,0.777909
4th-Ventricle,TransMorph,0.706152
4th-Ventricle,TransMorph,0.479741
4th-Ventricle,TransMorph,0.781001
4th-Ventricle,TransMorph,0.73847
4th-Ventricle,TransMorph,0.714401
4th-Ventricle,TransMorph,0.73714
4th-Ventricle,TransMorph,0.831023
4th-Ventricle,TransMorph,0.761561
4th-Ventricle,TransMorph,0.823566
4th-Ventricle,TransMorph,0.701721
4th-Ventricle,TransMorph,0.762469
4th-Ventricle,TransMorph,0.801775
4th-Ventricle,TransMorph,0.729692
4th-Ventricle,TransMorph,0.724981
4th-Ventricle,TransMorph,0.758817
4th-Ventricle,TransMorph,0.644691
4th-Ventricle,TransMorph,0.756593
4th-Ventricle,TransMorph,0.831067
4th-Ventricle,TransMorph,0.660442
4th-Ventricle,TransMorph,0.724707
4th-Ventricle,TransMorph,0.737398
4th-Ventricle,TransMorph,0.828786
4th-Ventricle,TransMorph,0.638749
4th-Ventricle,TransMorph,0.816901
4th-Ventricle,TransMorph,0.729626
4th-Ventricle,TransMorph,0.77942
4th-Ventricle,TransMorph,0.819943
4th-Ventricle,TransMorph,0.778789
4th-Ventricle,TransMorph,0.746419
4th-Ventricle,TransMorph,0.748225
4th-Ventricle,TransMorph,0.727227
4th-Ventricle,TransMorph,0.748529
4th-Ventricle,TransMorph,0.845498
4th-Ventricle,TransMorph,0.74947
4th-Ventricle,TransMorph,0.799766
4th-Ventricle,TransMorph,0.788785
4th-Ventricle,TransMorph,0.85703
4th-Ventricle,TransMorph,0.701869
4th-Ventricle,TransMorph,0.822129
4th-Ventricle,TransMorph,0.688835
4th-Ventricle,TransMorph,0.745079
4th-Ventricle,TransMorph,0.801768
4th-Ventricle,TransMorph,0.792184
4th-Ventricle,TransMorph,0.849539
4th-Ventricle,TransMorph,0.796224
4th-Ventricle,TransMorph,0.741542
4th-Ventricle,TransMorph,0.810693
4th-Ventricle,TransMorph,0.781189
4th-Ventricle,TransMorph,0.621385
4th-Ventricle,TransMorph,0.784559
4th-Ventricle,TransMorph,0.713903
4th-Ventricle,TransMorph,0.774536
4th-Ventricle,TransMorph,0.744082
4th-Ventricle,TransMorph,0.7188
4th-Ventricle,TransMorph,0.589439
4th-Ventricle,TransMorph,0.770145
4th-Ventricle,TransMorph,0.782588
4th-Ventricle,TransMorph,0.737208
4th-Ventricle,TransMorph,0.80377
4th-Ventricle,TransMorph,0.837427
4th-Ventricle,TransMorph,0.738454
4th-Ventricle,TransMorph,0.791731
4th-Ventricle,TransMorph,0.824713
4th-Ventricle,TransMorph,0.732017
4th-Ventricle,TransMorph,0.735687
4th-Ventricle,TransMorph,0.676244
4th-Ventricle,TransMorph,0.734015
4th-Ventricle,TransMorph,0.536372
4th-Ventricle,TransMorph,0.773074
4th-Ventricle,TransMorph,0.699574
4th-Ventricle,TransMorph,0.715238
4th-Ventricle,TransMorph,0.826509
4th-Ventricle,TransMorph,0.695379
4th-Ventricle,TransMorph,0.760281
3rd-Ventricle,TransMorph,0.75172
3rd-Ventricle,TransMorph,0.662048
3rd-Ventricle,TransMorph,0.782797
3rd-Ventricle,TransMorph,0.842728
3rd-Ventricle,TransMorph,0.748252
3rd-Ventricle,TransMorph,0.714363
3rd-Ventricle,TransMorph,0.75217
3rd-Ventricle,TransMorph,0.80167
3rd-Ventricle,TransMorph,0.812801
3rd-Ventricle,TransMorph,0.700091
3rd-Ventricle,TransMorph,0.736927
3rd-Ventricle,TransMorph,0.674454
3rd-Ventricle,TransMorph,0.667319
3rd-Ventricle,TransMorph,0.770229
3rd-Ventricle,TransMorph,0.757517
3rd-Ventricle,TransMorph,0.744712
3rd-Ventricle,TransMorph,0.794449
3rd-Ventricle,TransMorph,0.711232
3rd-Ventricle,TransMorph,0.796322
3rd-Ventricle,TransMorph,0.774115
3rd-Ventricle,TransMorph,0.783455
3rd-Ventricle,TransMorph,0.833213
3rd-Ventricle,TransMorph,0.759892
3rd-Ventricle,TransMorph,0.544619
3rd-Ventricle,TransMorph,0.793842
3rd-Ventricle,TransMorph,0.784409
3rd-Ventricle,TransMorph,0.592551
3rd-Ventricle,TransMorph,0.829507
3rd-Ventricle,TransMorph,0.833896
3rd-Ventricle,TransMorph,0.820594
3rd-Ventricle,TransMorph,0.863205
3rd-Ventricle,TransMorph,0.756034
3rd-Ventricle,TransMorph,0.847362
3rd-Ventricle,TransMorph,0.604109
3rd-Ventricle,TransMorph,0.783278
3rd-Ventricle,TransMorph,0.822121
3rd-Ventricle,TransMorph,0.828757
3rd-Ventricle,TransMorph,0.831076
3rd-Ventricle,TransMorph,0.783011
3rd-Ventricle,TransMorph,0.755459
3rd-Ventricle,TransMorph,0.791108
3rd-Ventricle,TransMorph,0.809653
3rd-Ventricle,TransMorph,0.800121
3rd-Ventricle,TransMorph,0.801374
3rd-Ventricle,TransMorph,0.696684
3rd-Ventricle,TransMorph,0.803941
3rd-Ventricle,TransMorph,0.634812
3rd-Ventricle,TransMorph,0.845249
3rd-Ventricle,TransMorph,0.640593
3rd-Ventricle,TransMorph,0.757672
3rd-Ventricle,TransMorph,0.778725
3rd-Ventricle,TransMorph,0.786222
3rd-Ventricle,TransMorph,0.732782
3rd-Ventricle,TransMorph,0.785553
3rd-Ventricle,TransMorph,0.563514
3rd-Ventricle,TransMorph,0.7803
3rd-Ventricle,TransMorph,0.714894
3rd-Ventricle,TransMorph,0.873304
3rd-Ventricle,TransMorph,0.793272
3rd-Ventricle,TransMorph,0.728225
3rd-Ventricle,TransMorph,0.744339
3rd-Ventricle,TransMorph,0.771148
3rd-Ventricle,TransMorph,0.8038
3rd-Ventricle,TransMorph,0.771268
3rd-Ventricle,TransMorph,0.852803
3rd-Ventricle,TransMorph,0.834492
3rd-Ventricle,TransMorph,0.783263
3rd-Ventricle,TransMorph,0.690928
3rd-Ventricle,TransMorph,0.758794
3rd-Ventricle,TransMorph,0.794521
3rd-Ventricle,TransMorph,0.741524
3rd-Ventricle,TransMorph,0.639093
3rd-Ventricle,TransMorph,0.770468
3rd-Ventricle,TransMorph,0.750592
3rd-Ventricle,TransMorph,0.82594
3rd-Ventricle,TransMorph,0.832814
3rd-Ventricle,TransMorph,0.751892
3rd-Ventricle,TransMorph,0.838686
3rd-Ventricle,TransMorph,0.806126
3rd-Ventricle,TransMorph,0.780595
3rd-Ventricle,TransMorph,0.77288
3rd-Ventricle,TransMorph,0.740913
3rd-Ventricle,TransMorph,0.776789
3rd-Ventricle,TransMorph,0.687558
3rd-Ventricle,TransMorph,0.830499
3rd-Ventricle,TransMorph,0.807108
3rd-Ventricle,TransMorph,0.782152
3rd-Ventricle,TransMorph,0.714549
3rd-Ventricle,TransMorph,0.759005
3rd-Ventricle,TransMorph,0.743511
3rd-Ventricle,TransMorph,0.769851
3rd-Ventricle,TransMorph,0.823058
3rd-Ventricle,TransMorph,0.623039
3rd-Ventricle,TransMorph,0.627386
3rd-Ventricle,TransMorph,0.701393
3rd-Ventricle,TransMorph,0.717627
3rd-Ventricle,TransMorph,0.759367
3rd-Ventricle,TransMorph,0.774089
3rd-Ventricle,TransMorph,0.796834
3rd-Ventricle,TransMorph,0.796028
3rd-Ventricle,TransMorph,0.795987
3rd-Ventricle,TransMorph,0.572222
3rd-Ventricle,TransMorph,0.801284
3rd-Ventricle,TransMorph,0.738825
3rd-Ventricle,TransMorph,0.522183
3rd-Ventricle,TransMorph,0.715996
3rd-Ventricle,TransMorph,0.709617
3rd-Ventricle,TransMorph,0.703586
3rd-Ventricle,TransMorph,0.762024
3rd-Ventricle,TransMorph,0.61754
3rd-Ventricle,TransMorph,0.801074
3rd-Ventricle,TransMorph,0.839019
3rd-Ventricle,TransMorph,0.836879
3rd-Ventricle,TransMorph,0.848468
3rd-Ventricle,TransMorph,0.833244
Right-choroid-plexus,Ours,0.382152231
Right-choroid-plexus,Ours,0.36039604
Right-choroid-plexus,Ours,0.436192469
Right-choroid-plexus,Ours,0.415065334
Right-choroid-plexus,Ours,0.350404313
Right-choroid-plexus,Ours,0.450743173
Right-choroid-plexus,Ours,0.457512116
Right-choroid-plexus,Ours,0.491309386
Right-choroid-plexus,Ours,0.191754554
Right-choroid-plexus,Ours,0.357644991
Right-choroid-plexus,Ours,0.545721271
Right-choroid-plexus,Ours,0.503832397
Right-choroid-plexus,Ours,0.283185841
Right-choroid-plexus,Ours,0.294046173
Right-choroid-plexus,Ours,0.473210459
Right-choroid-plexus,Ours,0.42875
Right-choroid-plexus,Ours,0.596188421
Right-choroid-plexus,Ours,0.444349315
Right-choroid-plexus,Ours,0.315027158
Right-choroid-plexus,Ours,0.347222222
Right-choroid-plexus,Ours,0.418269231
Right-choroid-plexus,Ours,0.428849903
Right-choroid-plexus,Ours,0.316287879
Right-choroid-plexus,Ours,0.370588235
Right-choroid-plexus,Ours,0.357980162
Right-choroid-plexus,Ours,0.428499242
Right-choroid-plexus,Ours,0.358974359
Right-choroid-plexus,Ours,0.24
Right-choroid-plexus,Ours,0.494106981
Right-choroid-plexus,Ours,0.49775903
Right-choroid-plexus,Ours,0.374413146
